disaster_number,fema_declaration,state,declaration_type,declaration_date,incident_type,incident_begin_date,incident_end_date,state_fips,county_code,designated_area,last_refresh
4675,DR-4675-FL,FL,DR,2022-09-30T00:00:00.000Z,Hurricane,2022-09-23T00:00:00.000Z,2022-11-04T00:00:00.000Z,12,000,Fort Pierce Indian Reservation,2026-08-20T20:50:08.994Z
4675,DR-4675-FL,FL,DR,2022-09-30T00:00:00.000Z,Hurricane,2022-09-23T00:00:00.000Z,2022-11-04T00:00:00.000Z,12,000,Hollywood Indian Reservation,2026-08-20T20:50:08.994Z
4675,DR-4675-FL,FL,DR,2022-09-30T00:00:00.000Z,Hurricane,2022-09-23T00:00:00.000Z,2022-11-04T00:00:00.000Z,12,000,Tampa Reservation,2026-08-20T20:50:08.994Z
4675,DR-4675-FL,FL,DR,2022-09-30T00:00:00.000Z,Hurricane,2022-09-23T00:00:00.000Z,2022-11-04T00:00:00.000Z,12,000,Immokalee Indian Reservation,2026-08-20T20:50:08.994Z
4675,DR-4675-FL,FL,DR,2022-09-30T00:00:00.000Z,Hurricane,2022-09-23T00:00:00.000Z,2022-11-04T00:00:00.000Z,12,000,Brighton Indian Reservation,2026-08-20T20:50:08.994Z
4675,DR-4675-FL,FL,DR,2022-09-30T00:00:00.000Z,Hurricane,2022-09-23T00:00:00.000Z,2022-11-04T00:00:00.000Z,12,000,Big Cypress Indian Reservation,2026-08-20T20:50:08.994Z
4673,DR-4673-FL,FL,DR,2022-09-29T00:00:00.000Z,Hurricane,2022-09-23T00:00:00.000Z,2022-11-04T00:00:00.000Z,12,000,Hollywood Indian Reservation,2026-08-20T20:50:08.994Z
4673,DR-4673-FL,FL,DR,2022-09-29T00:00:00.000Z,Hurricane,2022-09-23T00:00:00.000Z,2022-11-04T00:00:00.000Z,12,000,Miccosukee Tribe of Indians of Florida,2026-08-20T20:50:08.994Z
4670,DR-4670-OK,OK,DR,2022-09-20T00:00:00.000Z,Severe Storm,2022-05-02T00:00:00.000Z,2022-05-08T00:00:00.000Z,40,000,Creek (OTSA),2026-08-20T20:50:08.994Z
4669,DR-4669-AS,AS,DR,2022-09-15T00:00:00.000Z,Severe Storm,2022-07-12T00:00:00.000Z,2022-07-15T00:00:00.000Z,60,000,Statewide,2026-08-20T20:50:08.994Z
4668,DR-4668-AZ,AZ,DR,2022-09-02T00:00:00.000Z,Severe Storm,2022-07-17T00:00:00.000Z,2022-07-18T00:00:00.000Z,04,000,Salt River Pima-Maricopa Indian Community,2026-08-20T20:50:08.994Z
4659,DR-4659-MN,MN,DR,2022-07-13T00:00:00.000Z,Flood,2022-04-22T00:00:00.000Z,2022-06-15T00:00:00.000Z,27,000,White Earth Indian Reservation,2026-08-20T20:50:08.994Z
4659,DR-4659-MN,MN,DR,2022-07-13T00:00:00.000Z,Flood,2022-04-22T00:00:00.000Z,2022-06-15T00:00:00.000Z,27,000,Leech Lake Indian Reservation,2026-08-20T20:50:08.994Z
4659,DR-4659-MN,MN,DR,2022-07-13T00:00:00.000Z,Flood,2022-04-22T00:00:00.000Z,2022-06-15T00:00:00.000Z,27,000,Red Lake Indian Reservation,2026-08-20T20:50:08.994Z
4659,DR-4659-MN,MN,DR,2022-07-13T00:00:00.000Z,Flood,2022-04-22T00:00:00.000Z,2022-06-15T00:00:00.000Z,27,000,Bois Forte (Nett Lake) Indian Reservation,2026-08-20T20:50:08.994Z
4656,DR-4656-SD,SD,DR,2022-06-29T00:00:00.000Z,Severe Storm,2022-05-12T00:00:00.000Z,2022-05-12T00:00:00.000Z,46,000,Lake Traverse (Sisseton) Indian Reservation,2026-08-20T20:50:08.994Z
4656,DR-4656-SD,SD,DR,2022-06-29T00:00:00.000Z,Severe Storm,2022-05-12T00:00:00.000Z,2022-05-12T00:00:00.000Z,46,000,Flandreau Indian Reservation,2026-08-20T20:50:08.994Z
4653,DR-4653-RI,RI,DR,2022-05-12T00:00:00.000Z,Snowstorm,2022-01-28T00:00:00.000Z,2022-01-29T00:00:00.000Z,44,000,Narragansett Indian Reservation,2026-08-20T20:50:08.994Z
4651,DR-4651-MA,MA,DR,2022-04-18T00:00:00.000Z,Snowstorm,2022-01-28T00:00:00.000Z,2022-01-29T00:00:00.000Z,25,000,Mashpee Wampanoag Tribe,2026-08-20T20:50:08.994Z
4650,DR-4650-WA,WA,DR,2022-03-29T00:00:00.000Z,Flood,2021-12-26T00:00:00.000Z,2022-01-15T00:00:00.000Z,53,000,Shoalwater Bay Reservation,2026-08-20T20:50:08.994Z
4650,DR-4650-WA,WA,DR,2022-03-29T00:00:00.000Z,Flood,2021-12-26T00:00:00.000Z,2022-01-15T00:00:00.000Z,53,000,Hoh Indian Reservation,2026-08-20T20:50:08.994Z
4650,DR-4650-WA,WA,DR,2022-03-29T00:00:00.000Z,Flood,2021-12-26T00:00:00.000Z,2022-01-15T00:00:00.000Z,53,000,Chehalis Indian Reservation,2026-08-20T20:50:08.994Z
4650,DR-4650-WA,WA,DR,2022-03-29T00:00:00.000Z,Flood,2021-12-26T00:00:00.000Z,2022-01-15T00:00:00.000Z,53,000,Skokomish Indian Reservation,2026-08-20T20:50:08.994Z
4650,DR-4650-WA,WA,DR,2022-03-29T00:00:00.000Z,Flood,2021-12-26T00:00:00.000Z,2022-01-15T00:00:00.000Z,53,000,Squaxin Island Indian Reservation,2026-08-20T20:50:08.994Z
4650,DR-4650-WA,WA,DR,2022-03-29T00:00:00.000Z,Flood,2021-12-26T00:00:00.000Z,2022-01-15T00:00:00.000Z,53,000,Swinomish Indian Reservation,2026-08-20T20:50:08.994Z
4650,DR-4650-WA,WA,DR,2022-03-29T00:00:00.000Z,Flood,2021-12-26T00:00:00.000Z,2022-01-15T00:00:00.000Z,53,000,Upper Skagit Indian Reservation,2026-08-20T20:50:08.994Z
4650,DR-4650-WA,WA,DR,2022-03-29T00:00:00.000Z,Flood,2021-12-26T00:00:00.000Z,2022-01-15T00:00:00.000Z,53,000,Quinault Indian Reservation,2026-08-20T20:50:08.994Z
4650,DR-4650-WA,WA,DR,2022-03-29T00:00:00.000Z,Flood,2021-12-26T00:00:00.000Z,2022-01-15T00:00:00.000Z,53,000,Nisqually Indian Reservation,2026-08-20T20:50:08.994Z
4635,DR-4635-WA,WA,DR,2022-01-05T00:00:00.000Z,Flood,2021-11-05T00:00:00.000Z,2021-12-02T00:00:00.000Z,53,000,Nooksack Indian Reservation,2026-08-20T20:50:08.994Z
4635,DR-4635-WA,WA,DR,2022-01-05T00:00:00.000Z,Flood,2021-11-05T00:00:00.000Z,2021-12-02T00:00:00.000Z,53,000,Swinomish Indian Reservation,2026-08-20T20:50:08.994Z
4635,DR-4635-WA,WA,DR,2022-01-05T00:00:00.000Z,Flood,2021-11-05T00:00:00.000Z,2021-12-02T00:00:00.000Z,53,000,Quileute Indian Reservation,2026-08-20T20:50:08.994Z
4635,DR-4635-WA,WA,DR,2022-01-05T00:00:00.000Z,Flood,2021-11-05T00:00:00.000Z,2021-12-02T00:00:00.000Z,53,000,Lummi Indian Reservation,2026-08-20T20:50:08.994Z
4635,DR-4635-WA,WA,DR,2022-01-05T00:00:00.000Z,Flood,2021-11-05T00:00:00.000Z,2021-12-02T00:00:00.000Z,53,000,Hoh Indian Reservation,2026-08-20T20:50:08.994Z
4631,DR-4631-WA,WA,DR,2021-12-21T00:00:00.000Z,Fire,2021-07-12T00:00:00.000Z,2021-08-08T00:00:00.000Z,53,000,Colville Indian Reservation,2026-08-20T20:50:08.994Z
4629,DR-4629-CT,CT,DR,2021-10-30T00:00:00.000Z,Hurricane,2021-09-01T00:00:00.000Z,2021-09-02T00:00:00.000Z,09,000,Mashantucket Pequot Indian Reservation,2026-08-20T20:50:08.994Z
4629,DR-4629-CT,CT,DR,2021-10-30T00:00:00.000Z,Hurricane,2021-09-01T00:00:00.000Z,2021-09-02T00:00:00.000Z,09,000,Mohegan Trust Lands,2026-08-20T20:50:08.994Z
4623,DR-4623-MT,MT,DR,2021-09-30T00:00:00.000Z,Fire,2021-08-08T00:00:00.000Z,2021-08-20T00:00:00.000Z,30,000,Northern Cheyenne Indian Reservation,2026-08-20T20:50:08.994Z
4599,DR-4599-OR,OR,DR,2021-05-04T00:00:00.000Z,Severe Storm,2021-02-11T00:00:00.000Z,2021-02-15T00:00:00.000Z,41,000,Grand Ronde Indian Reservation,2026-08-20T20:50:08.994Z
4598,DR-4598-MS,MS,DR,2021-05-04T00:00:00.000Z,Severe Ice Storm,2021-02-11T00:00:00.000Z,2021-02-19T00:00:00.000Z,28,000,Mississippi Choctaw Indian Reservation,2026-08-20T20:50:08.994Z
4593,DR-4593-WA,WA,DR,2021-04-08T00:00:00.000Z,Severe Storm,2020-12-29T00:00:00.000Z,2021-01-16T00:00:00.000Z,53,000,Puyallup Indian Reservation,2026-08-20T20:50:08.994Z
4584,DR-4584-WA,WA,DR,2021-02-04T00:00:00.000Z,Fire,2020-09-01T00:00:00.000Z,2020-09-19T00:00:00.000Z,53,000,Colville Indian Reservation,2026-08-20T20:50:08.994Z
4584,DR-4584-WA,WA,DR,2021-02-04T00:00:00.000Z,Fire,2020-09-01T00:00:00.000Z,2020-09-19T00:00:00.000Z,53,000,Yakama Reservation,2026-08-20T20:50:08.994Z
4582,DR-4582-AZ,AZ,DR,2021-02-02T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,04,000,Navajo Nation Reservation (Also NM and UT),2026-08-20T20:50:08.994Z
4580,DR-4580-CT,CT,DR,2021-01-12T00:00:00.000Z,Hurricane,2020-08-04T00:00:00.000Z,2020-08-04T00:00:00.000Z,09,000,Mohegan Trust Lands,2026-08-20T20:50:08.994Z
4580,DR-4580-CT,CT,DR,2021-01-12T00:00:00.000Z,Hurricane,2020-08-04T00:00:00.000Z,2020-08-04T00:00:00.000Z,09,000,Mashantucket Pequot Indian Reservation,2026-08-20T20:50:08.994Z
4563,DR-4563-AL,AL,DR,2020-09-20T00:00:00.000Z,Hurricane,2020-09-14T00:00:00.000Z,2020-09-16T00:00:00.000Z,01,000,Poarch Band of Creek Indians,2026-08-20T20:50:08.994Z
4561,DR-4561-IA,IA,DR,2020-09-10T00:00:00.000Z,Severe Storm,2020-08-10T00:00:00.000Z,2020-08-10T00:00:00.000Z,19,000,Sac and Fox Tribe of the Mississippi in Iowa,2026-08-20T20:50:08.994Z
4545,DR-4545-FL,FL,DR,2020-05-08T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,12,000,Brighton Indian Reservation,2026-08-20T20:50:08.994Z
4545,DR-4545-FL,FL,DR,2020-05-08T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,12,000,Hollywood Indian Reservation,2026-08-20T20:50:08.994Z
4545,DR-4545-FL,FL,DR,2020-05-08T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,12,000,Seminole Tribe of Florida,2026-08-20T20:50:08.994Z
4545,DR-4545-FL,FL,DR,2020-05-08T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,12,000,Fort Pierce Indian Reservation,2026-08-20T20:50:08.994Z
4545,DR-4545-FL,FL,DR,2020-05-08T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,12,000,Immokalee Indian Reservation,2026-08-20T20:50:08.994Z
4545,DR-4545-FL,FL,DR,2020-05-08T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,12,000,Tampa Reservation,2026-08-20T20:50:08.994Z
4545,DR-4545-FL,FL,DR,2020-05-08T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,12,000,Big Cypress Indian Reservation,2026-08-20T20:50:08.994Z
4535,DR-4535-WY,WY,DR,2020-04-11T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,56,000,Wind River Indian Reservation,2026-08-20T20:50:08.994Z
4534,DR-4534-ID,ID,DR,2020-04-09T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,16,000,Fort Hall Indian Reservation,2026-08-20T20:50:08.994Z
4534,DR-4534-ID,ID,DR,2020-04-09T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,16,000,Nez Perce Indian Reservation,2026-08-20T20:50:08.994Z
4534,DR-4534-ID,ID,DR,2020-04-09T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,16,000,Duck Valley Indian Reservation (Also NV),2026-08-20T20:50:08.994Z
4534,DR-4534-ID,ID,DR,2020-04-09T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,16,000,Coeur d'Alene Indian Reservation,2026-08-20T20:50:08.994Z
4534,DR-4534-ID,ID,DR,2020-04-09T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,16,000,Kootenai Indian Reservation,2026-08-20T20:50:08.994Z
4533,DR-4533-AK,AK,DR,2020-04-09T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,02,000,Unalaska (ANV/ANVSA),2026-08-20T20:50:08.994Z
4533,DR-4533-AK,AK,DR,2020-04-09T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,02,000,Tetlin (TDSA),2026-08-20T20:50:08.994Z
4533,DR-4533-AK,AK,DR,2020-04-09T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,02,000,Toksook Bay (ANV/ANVSA),2026-08-20T20:50:08.994Z
4533,DR-4533-AK,AK,DR,2020-04-09T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,02,000,White Mountain (ANV/ANVSA),2026-08-20T20:50:08.994Z
4533,DR-4533-AK,AK,DR,2020-04-09T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,02,000,Tununak (ANV/ANVSA),2026-08-20T20:50:08.994Z
4533,DR-4533-AK,AK,DR,2020-04-09T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,02,000,Togiak (ANV/ANVSA),2026-08-20T20:50:08.994Z
4533,DR-4533-AK,AK,DR,2020-04-09T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,02,000,Wainwright (ANV/ANVSA),2026-08-20T20:50:08.994Z
4533,DR-4533-AK,AK,DR,2020-04-09T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,02,000,Teller (ANV/ANVSA),2026-08-20T20:50:08.994Z
4533,DR-4533-AK,AK,DR,2020-04-09T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,02,000,Stebbins (ANV/ANVSA),2026-08-20T20:50:08.994Z
4533,DR-4533-AK,AK,DR,2020-04-09T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,02,000,Takotna (ANV/ANVSA),2026-08-20T20:50:08.994Z
4533,DR-4533-AK,AK,DR,2020-04-09T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,02,000,Tetlin (ANV/ANVSA),2026-08-20T20:50:08.994Z
4533,DR-4533-AK,AK,DR,2020-04-09T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,02,000,Tyonek (ANV/ANVSA),2026-08-20T20:50:08.994Z
4533,DR-4533-AK,AK,DR,2020-04-09T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,02,000,Tanana (ANV/ANVSA),2026-08-20T20:50:08.994Z
4533,DR-4533-AK,AK,DR,2020-04-09T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,02,000,Tatitlek (ANV/ANVSA),2026-08-20T20:50:08.994Z
4533,DR-4533-AK,AK,DR,2020-04-09T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,02,000,Tok (ANV/ANVSA),2026-08-20T20:50:08.994Z
4533,DR-4533-AK,AK,DR,2020-04-09T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,02,000,Venetie (ANV/ANVSA),2026-08-20T20:50:08.994Z
4533,DR-4533-AK,AK,DR,2020-04-09T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,02,000,Stony River (ANV/ANVSA),2026-08-20T20:50:08.994Z
4533,DR-4533-AK,AK,DR,2020-04-09T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,02,000,Wales (ANV/ANVSA),2026-08-20T20:50:08.994Z
4533,DR-4533-AK,AK,DR,2020-04-09T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,02,000,Unalakleet (ANV/ANVSA),2026-08-20T20:50:08.994Z
4533,DR-4533-AK,AK,DR,2020-04-09T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,02,000,Tuluksak (ANV/ANVSA),2026-08-20T20:50:08.994Z
4533,DR-4533-AK,AK,DR,2020-04-09T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,02,000,Tanacross (ANV/ANVSA),2026-08-20T20:50:08.994Z
4533,DR-4533-AK,AK,DR,2020-04-09T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,02,000,Twin Hills (ANV/ANVSA),2026-08-20T20:50:08.994Z
4533,DR-4533-AK,AK,DR,2020-04-09T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,02,000,Yakutat (ANV/ANVSA),2026-08-20T20:50:08.994Z
4533,DR-4533-AK,AK,DR,2020-04-09T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,02,000,Tuntutuliak (ANV/ANVSA),2026-08-20T20:50:08.994Z
4533,DR-4533-AK,AK,DR,2020-04-09T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,02,000,Stevens Village (ANV/ANVSA),2026-08-20T20:50:08.994Z
4531,DR-4531-MN,MN,DR,2020-04-07T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,27,000,Deer Creek Indian Reservation,2026-08-20T20:50:08.994Z
4531,DR-4531-MN,MN,DR,2020-04-07T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,27,000,Mille Lacs Indian Reservation,2026-08-20T20:50:08.994Z
4531,DR-4531-MN,MN,DR,2020-04-07T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,27,000,Fond du Lac Indian Reservation,2026-08-20T20:50:08.994Z
4531,DR-4531-MN,MN,DR,2020-04-07T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,27,000,Ho-Chunk Reservation and Trust Lands (Also WI),2026-08-20T20:50:08.994Z
4531,DR-4531-MN,MN,DR,2020-04-07T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,27,000,Shakopee Community (Indian Reservation),2026-08-20T20:50:08.994Z
4531,DR-4531-MN,MN,DR,2020-04-07T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,27,000,Upper Sioux Community (Indian Reservation),2026-08-20T20:50:08.994Z
4531,DR-4531-MN,MN,DR,2020-04-07T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,27,000,White Earth Indian Reservation,2026-08-20T20:50:08.994Z
4531,DR-4531-MN,MN,DR,2020-04-07T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,27,000,Sandy Lake Indian Reservation,2026-08-20T20:50:08.994Z
4531,DR-4531-MN,MN,DR,2020-04-07T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,27,000,Grand Portage Indian Reservation,2026-08-20T20:50:08.994Z
4531,DR-4531-MN,MN,DR,2020-04-07T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,27,000,Lower Sioux Community (Indian Reservation),2026-08-20T20:50:08.994Z
4531,DR-4531-MN,MN,DR,2020-04-07T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,27,000,Leech Lake Indian Reservation,2026-08-20T20:50:08.994Z
4531,DR-4531-MN,MN,DR,2020-04-07T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,27,000,Bois Forte (Nett Lake) Indian Reservation,2026-08-20T20:50:08.994Z
4531,DR-4531-MN,MN,DR,2020-04-07T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,27,000,Vermillion Lake Indian Reservation,2026-08-20T20:50:08.994Z
4531,DR-4531-MN,MN,DR,2020-04-07T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,27,000,Prairie Island Community (Indian Reservation),2026-08-20T20:50:08.994Z
4531,DR-4531-MN,MN,DR,2020-04-07T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,27,000,Red Lake Indian Reservation,2026-08-20T20:50:08.994Z
4531,DR-4531-MN,MN,DR,2020-04-07T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,27,000,Minnesota Chippewa Indian Trust Lands,2026-08-20T20:50:08.994Z
4530,DR-4530-OK,OK,DR,2020-04-05T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Absentee Shawnee-Citizens Band of Potawatomi (TJSA),2026-08-20T20:50:08.994Z
4530,DR-4530-OK,OK,DR,2020-04-05T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Quapaw (OTSA),2026-08-20T20:50:08.994Z
4530,DR-4530-OK,OK,DR,2020-04-05T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Osage Indian Reservation,2026-08-20T20:50:08.994Z
4530,DR-4530-OK,OK,DR,2020-04-05T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Choctaw,2026-08-20T20:50:08.994Z
4530,DR-4530-OK,OK,DR,2020-04-05T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Tonkawa (OTSA),2026-08-20T20:50:08.994Z
4530,DR-4530-OK,OK,DR,2020-04-05T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Creek (OTSA),2026-08-20T20:50:08.994Z
4530,DR-4530-OK,OK,DR,2020-04-05T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Wyandotte (OTSA),2026-08-20T20:50:08.994Z
4530,DR-4530-OK,OK,DR,2020-04-05T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Choctaw (OTSA),2026-08-20T20:50:08.994Z
4530,DR-4530-OK,OK,DR,2020-04-05T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Iowa (OTSA),2026-08-20T20:50:08.994Z
4530,DR-4530-OK,OK,DR,2020-04-05T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Eastern Shawnee-Wyandotte (OTSA),2026-08-20T20:50:08.994Z
4530,DR-4530-OK,OK,DR,2020-04-05T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Cherokee (TJSA),2026-08-20T20:50:08.994Z
4530,DR-4530-OK,OK,DR,2020-04-05T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Iowa-Sac and Fox Joint Area (OTSA),2026-08-20T20:50:08.994Z
4530,DR-4530-OK,OK,DR,2020-04-05T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Kiowa-Comanche-Apache-Fort Sill Apache-Caddo-Wichita,2026-08-20T20:50:08.994Z
4530,DR-4530-OK,OK,DR,2020-04-05T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Seneca-Cayuga (OTSA),2026-08-20T20:50:08.994Z
4530,DR-4530-OK,OK,DR,2020-04-05T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Miami-Peoria (Joint Area),2026-08-20T20:50:08.994Z
4530,DR-4530-OK,OK,DR,2020-04-05T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Miami (OTSA),2026-08-20T20:50:08.994Z
4530,DR-4530-OK,OK,DR,2020-04-05T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Otoe-Missouria (OTSA),2026-08-20T20:50:08.994Z
4530,DR-4530-OK,OK,DR,2020-04-05T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Pawnee (OTSA),2026-08-20T20:50:08.994Z
4530,DR-4530-OK,OK,DR,2020-04-05T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Kaw (OTSA),2026-08-20T20:50:08.994Z
4530,DR-4530-OK,OK,DR,2020-04-05T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Seminole (OTSA),2026-08-20T20:50:08.994Z
4530,DR-4530-OK,OK,DR,2020-04-05T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Peoria (OTSA),2026-08-20T20:50:08.994Z
4530,DR-4530-OK,OK,DR,2020-04-05T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Ponca (OTSA),2026-08-20T20:50:08.994Z
4530,DR-4530-OK,OK,DR,2020-04-05T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Kiowa-Comanche-Apache-Fort Sill Apache (OTSA),2026-08-20T20:50:08.994Z
4530,DR-4530-OK,OK,DR,2020-04-05T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Cheyenne-Arapaho (OTSA),2026-08-20T20:50:08.994Z
4530,DR-4530-OK,OK,DR,2020-04-05T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Ottowa (OTSA),2026-08-20T20:50:08.994Z
4530,DR-4530-OK,OK,DR,2020-04-05T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,40,000,Modoc (OTSA),2026-08-20T20:50:08.994Z
